CustomEQ_Audio_Response
Add a redundant line for comment and simplicity of file process
14124,0234375000    -0,0005823015
14125,4882812500    -0,0005820698
14126,9531250000    -0,0005818382
14128,4179687500    -0,0005816067
14129,8828125000    -0,0005813753
14131,3476562500    -0,0005811439
14132,8125000000    -0,0005809127
14134,2773437500    -0,0005806815
14135,7421875000    -0,0005804504
14137,2070312500    -0,0005802193
14138,6718750000    -0,0005799884
14140,1367187500    -0,0005797575
14141,6015625000    -0,0005795267
14143,0664062500    -0,0005792960
14144,5312500000    -0,0005790653
14145,9960937500    -0,0005788348
14147,4609375000    -0,0005786043
14148,9257812500    -0,0005783739
14150,3906250000    -0,0005781436
14151,8554687500    -0,0005779133
14153,3203125000    -0,0005776831
14154,7851562500    -0,0005774531
14156,2500000000    -0,0005772231
14157,7148437500    -0,0005769931
14159,1796875000    -0,0005767633
14160,6445312500    -0,0005765335
14162,1093750000    -0,0005763038
14163,5742187500    -0,0005760742
14165,0390625000    -0,0005758446
14166,5039062500    -0,0005756152
14167,9687500000    -0,0005753858
14169,4335937500    -0,0005751565
14170,8984375000    -0,0005749273
14172,3632812500    -0,0005746981
14173,8281250000    -0,0005744691
14175,2929687500    -0,0005742401
14176,7578125000    -0,0005740112
14178,2226562500    -0,0005737823
14179,6875000000    -0,0005735536
14181,1523437500    -0,0005733249
14182,6171875000    -0,0005730963
14184,0820312500    -0,0005728678
14185,5468750000    -0,0005726393
14187,0117187500    -0,0005724110
14188,4765625000    -0,0005721827
14189,9414062500    -0,0005719545
14191,4062500000    -0,0005717263
14192,8710937500    -0,0005714983
14194,3359375000    -0,0005712703
14195,8007812500    -0,0005710424
14197,2656250000    -0,0005708146
14198,7304687500    -0,0005705868
14200,1953125000    -0,0005703592
14201,6601562500    -0,0005701316
14203,1250000000    -0,0005699041
14204,5898437500    -0,0005696766
14206,0546875000    -0,0005694493
14207,5195312500    -0,0005692220
14208,9843750000    -0,0005689948
14210,4492187500    -0,0005687677
14211,9140625000    -0,0005685406
14213,3789062500    -0,0005683137
14214,8437500000    -0,0005680868
14216,3085937500    -0,0005678600
14217,7734375000    -0,0005676332
14219,2382812500    -0,0005674066
14220,7031250000    -0,0005671800
14222,1679687500    -0,0005669535
14223,6328125000    -0,0005667271
14225,0976562500    -0,0005665007
14226,5625000000    -0,0005662745
14228,0273437500    -0,0005660483
14229,4921875000    -0,0005658222
14230,9570312500    -0,0005655961
14232,4218750000    -0,0005653702
14233,8867187500    -0,0005651443
14235,3515625000    -0,0005649185
14236,8164062500    -0,0005646927
14238,2812500000    -0,0005644671
14239,7460937500    -0,0005642415
14241,2109375000    -0,0005640160
14242,6757812500    -0,0005637906
14244,1406250000    -0,0005635652
14245,6054687500    -0,0005633400
14247,0703125000    -0,0005631148
14248,5351562500    -0,0005628897
14250,0000000000    -0,0005626646
14251,4648437500    -0,0005624397
14252,9296875000    -0,0005622148
14254,3945312500    -0,0005619900
14255,8593750000    -0,0005617652
14257,3242187500    -0,0005615406
14258,7890625000    -0,0005613160
14260,2539062500    -0,0005610915
14261,7187500000    -0,0005608671
14263,1835937500    -0,0005606427
14264,6484375000    -0,0005604184
14266,1132812500    -0,0005601942
14267,5781250000    -0,0005599701
14269,0429687500    -0,0005597461
14270,5078125000    -0,0005595221
14271,9726562500    -0,0005592982
14273,4375000000    -0,0005590744
14274,9023437500    -0,0005588507
14276,3671875000    -0,0005586270
14277,8320312500    -0,0005584034
14279,2968750000    -0,0005581799
14280,7617187500    -0,0005579565
14282,2265625000    -0,0005577331
14283,6914062500    -0,0005575098
14285,1562500000    -0,0005572866
14286,6210937500    -0,0005570635
14288,0859375000    -0,0005568404
14289,5507812500    -0,0005566174
14291,0156250000    -0,0005563945
14292,4804687500    -0,0005561717
14293,9453125000    -0,0005559490
14295,4101562500    -0,0005557263
14296,8750000000    -0,0005555037
14298,3398437500    -0,0005552812
14299,8046875000    -0,0005550587
14301,2695312500    -0,0005548363
14302,7343750000    -0,0005546140
14304,1992187500    -0,0005543918
14305,6640625000    -0,0005541697
14307,1289062500    -0,0005539476
14308,5937500000    -0,0005537256
14310,0585937500    -0,0005535037
14311,5234375000    -0,0005532819
14312,9882812500    -0,0005530601
14314,4531250000    -0,0005528384
14315,9179687500    -0,0005526168
14317,3828125000    -0,0005523952
14318,8476562500    -0,0005521738
14320,3125000000    -0,0005519524
14321,7773437500    -0,0005517311
14323,2421875000    -0,0005515098
14324,7070312500    -0,0005512887
14326,1718750000    -0,0005510676
14327,6367187500    -0,0005508465
14329,1015625000    -0,0005506256
14330,5664062500    -0,0005504047
14332,0312500000    -0,0005501840
14333,4960937500    -0,0005499632
14334,9609375000    -0,0005497426
14336,4257812500    -0,0005495220
14337,8906250000    -0,0005493015
14339,3554687500    -0,0005490811
14340,8203125000    -0,0005488608
14342,2851562500    -0,0005486405
14343,7500000000    -0,0005484203
14345,2148437500    -0,0005482002
14346,6796875000    -0,0005479802
14348,1445312500    -0,0005477602
14349,6093750000    -0,0005475403
14351,0742187500    -0,0005473205
14352,5390625000    -0,0005471008
14354,0039062500    -0,0005468811
14355,4687500000    -0,0005466615
14356,9335937500    -0,0005464420
14358,3984375000    -0,0005462225
14359,8632812500    -0,0005460032
14361,3281250000    -0,0005457839
14362,7929687500    -0,0005455647
14364,2578125000    -0,0005453455
14365,7226562500    -0,0005451264
14367,1875000000    -0,0005449074
14368,6523437500    -0,0005446885
14370,1171875000    -0,0005444697
14371,5820312500    -0,0005442509
14373,0468750000    -0,0005440322
14374,5117187500    -0,0005438136
14375,9765625000    -0,0005435950
14377,4414062500    -0,0005433765
14378,9062500000    -0,0005431581
14380,3710937500    -0,0005429398
14381,8359375000    -0,0005427216
14383,3007812500    -0,0005425034
14384,7656250000    -0,0005422853
14386,2304687500    -0,0005420672
14387,6953125000    -0,0005418493
14389,1601562500    -0,0005416314
14390,6250000000    -0,0005414136
14392,0898437500    -0,0005411958
14393,5546875000    -0,0005409782
14395,0195312500    -0,0005407606
14396,4843750000    -0,0005405431
14397,9492187500    -0,0005403256
14399,4140625000    -0,0005401083
14400,8789062500    -0,0005398910
14402,3437500000    -0,0005396738
14403,8085937500    -0,0005394566
14405,2734375000    -0,0005392395
14406,7382812500    -0,0005390225
14408,2031250000    -0,0005388056
14409,6679687500    -0,0005385888
14411,1328125000    -0,0005383720
14412,5976562500    -0,0005381553
14414,0625000000    -0,0005379386
14415,5273437500    -0,0005377221
14416,9921875000    -0,0005375056
14418,4570312500    -0,0005372892
14419,9218750000    -0,0005370729
14421,3867187500    -0,0005368566
14422,8515625000    -0,0005366404
14424,3164062500    -0,0005364243
14425,7812500000    -0,0005362082
14427,2460937500    -0,0005359923
14428,7109375000    -0,0005357764
14430,1757812500    -0,0005355605
14431,6406250000    -0,0005353448
14433,1054687500    -0,0005351291
14434,5703125000    -0,0005349135
14436,0351562500    -0,0005346980
14437,5000000000    -0,0005344825
14438,9648437500    -0,0005342671
14440,4296875000    -0,0005340518
14441,8945312500    -0,0005338366
14443,3593750000    -0,0005336214
14444,8242187500    -0,0005334063
14446,2890625000    -0,0005331913
14447,7539062500    -0,0005329763
14449,2187500000    -0,0005327615
14450,6835937500    -0,0005325467
14452,1484375000    -0,0005323319
14453,6132812500    -0,0005321173
14455,0781250000    -0,0005319027
14456,5429687500    -0,0005316882
14458,0078125000    -0,0005314737
14459,4726562500    -0,0005312594
14460,9375000000    -0,0005310451
14462,4023437500    -0,0005308308
14463,8671875000    -0,0005306167
14465,3320312500    -0,0005304026
14466,7968750000    -0,0005301886
14468,2617187500    -0,0005299747
14469,7265625000    -0,0005297608
14471,1914062500    -0,0005295470
14472,6562500000    -0,0005293333
14474,1210937500    -0,0005291197
14475,5859375000    -0,0005289061
14477,0507812500    -0,0005286926
14478,5156250000    -0,0005284792
14479,9804687500    -0,0005282658
14481,4453125000    -0,0005280525
14482,9101562500    -0,0005278393
14484,3750000000    -0,0005276262
14485,8398437500    -0,0005274131
14487,3046875000    -0,0005272001
14488,7695312500    -0,0005269872
14490,2343750000    -0,0005267744
14491,6992187500    -0,0005265616
14493,1640625000    -0,0005263489
14494,6289062500    -0,0005261363
14496,0937500000    -0,0005259237
14497,5585937500    -0,0005257112
14499,0234375000    -0,0005254988
14500,4882812500    -0,0005252864
14501,9531250000    -0,0005250742
14503,4179687500    -0,0005248620
14504,8828125000    -0,0005246498
14506,3476562500    -0,0005244378
14507,8125000000    -0,0005242258
14509,2773437500    -0,0005240139
14510,7421875000    -0,0005238020
14512,2070312500    -0,0005235903
14513,6718750000    -0,0005233786
14515,1367187500    -0,0005231669
14516,6015625000    -0,0005229554
14518,0664062500    -0,0005227439
14519,5312500000    -0,0005225325
14520,9960937500    -0,0005223211
14522,4609375000    -0,0005221099
14523,9257812500    -0,0005218987
14525,3906250000    -0,0005216875
14526,8554687500    -0,0005214765
14528,3203125000    -0,0005212655
14529,7851562500    -0,0005210546
14531,2500000000    -0,0005208437
14532,7148437500    -0,0005206330
14534,1796875000    -0,0005204223
14535,6445312500    -0,0005202116
14537,1093750000    -0,0005200011
14538,5742187500    -0,0005197906
14540,0390625000    -0,0005195802
14541,5039062500    -0,0005193698
14542,9687500000    -0,0005191595
14544,4335937500    -0,0005189493
14545,8984375000    -0,0005187392
14547,3632812500    -0,0005185291
14548,8281250000    -0,0005183192
14550,2929687500    -0,0005181092
14551,7578125000    -0,0005178994
14553,2226562500    -0,0005176896
14554,6875000000    -0,0005174799
14556,1523437500    -0,0005172703
14557,6171875000    -0,0005170607
14559,0820312500    -0,0005168512
14560,5468750000    -0,0005166418
14562,0117187500    -0,0005164324
14563,4765625000    -0,0005162232
14564,9414062500    -0,0005160139
14566,4062500000    -0,0005158048
14567,8710937500    -0,0005155957
14569,3359375000    -0,0005153867
14570,8007812500    -0,0005151778
14572,2656250000    -0,0005149689
14573,7304687500    -0,0005147602
14575,1953125000    -0,0005145514
14576,6601562500    -0,0005143428
14578,1250000000    -0,0005141342
14579,5898437500    -0,0005139257
14581,0546875000    -0,0005137173
14582,5195312500    -0,0005135089
14583,9843750000    -0,0005133006
14585,4492187500    -0,0005130924
14586,9140625000    -0,0005128842
14588,3789062500    -0,0005126761
14589,8437500000    -0,0005124681
14591,3085937500    -0,0005122602
14592,7734375000    -0,0005120523
14594,2382812500    -0,0005118445
14595,7031250000    -0,0005116368
14597,1679687500    -0,0005114291
14598,6328125000    -0,0005112215
14600,0976562500    -0,0005110140
14601,5625000000    -0,0005108065
14603,0273437500    -0,0005105992
14604,4921875000    -0,0005103918
14605,9570312500    -0,0005101846
14607,4218750000    -0,0005099774
14608,8867187500    -0,0005097703
14610,3515625000    -0,0005095633
14611,8164062500    -0,0005093563
14613,2812500000    -0,0005091494
14614,7460937500    -0,0005089426
14616,2109375000    -0,0005087358
14617,6757812500    -0,0005085292
14619,1406250000    -0,0005083225
14620,6054687500    -0,0005081160
14622,0703125000    -0,0005079095
14623,5351562500    -0,0005077031
14625,0000000000    -0,0005074968
14626,4648437500    -0,0005072905
14627,9296875000    -0,0005070843
14629,3945312500    -0,0005068782
14630,8593750000    -0,0005066721
14632,3242187500    -0,0005064661
14633,7890625000    -0,0005062602
14635,2539062500    -0,0005060544
14636,7187500000    -0,0005058486
14638,1835937500    -0,0005056429
14639,6484375000    -0,0005054372
14641,1132812500    -0,0005052317
14642,5781250000    -0,0005050261
14644,0429687500    -0,0005048207
14645,5078125000    -0,0005046153
14646,9726562500    -0,0005044100
14648,4375000000    -0,0005042048
14649,9023437500    -0,0005039997
14651,3671875000    -0,0005037946
14652,8320312500    -0,0005035896
14654,2968750000    -0,0005033846
14655,7617187500    -0,0005031797
14657,2265625000    -0,0005029749
14658,6914062500    -0,0005027702
14660,1562500000    -0,0005025655
14661,6210937500    -0,0005023609
14663,0859375000    -0,0005021563
14664,5507812500    -0,0005019519
14666,0156250000    -0,0005017475
14667,4804687500    -0,0005015431
14668,9453125000    -0,0005013389
14670,4101562500    -0,0005011347
14671,8750000000    -0,0005009306
14673,3398437500    -0,0005007265
14674,8046875000    -0,0005005225
14676,2695312500    -0,0005003186
14677,7343750000    -0,0005001147
14679,1992187500    -0,0004999110
14680,6640625000    -0,0004997073
14682,1289062500    -0,0004995036
14683,5937500000    -0,0004993000
14685,0585937500    -0,0004990965
14686,5234375000    -0,0004988931
14687,9882812500    -0,0004986897
14689,4531250000    -0,0004984864
14690,9179687500    -0,0004982832
14692,3828125000    -0,0004980800
14693,8476562500    -0,0004978769
14695,3125000000    -0,0004976739
14696,7773437500    -0,0004974709
14698,2421875000    -0,0004972680
14699,7070312500    -0,0004970652
14701,1718750000    -0,0004968625
14702,6367187500    -0,0004966598
14704,1015625000    -0,0004964572
14705,5664062500    -0,0004962546
14707,0312500000    -0,0004960521
14708,4960937500    -0,0004958497
14709,9609375000    -0,0004956474
14711,4257812500    -0,0004954451
14712,8906250000    -0,0004952429
14714,3554687500    -0,0004950407
14715,8203125000    -0,0004948387
14717,2851562500    -0,0004946366
14718,7500000000    -0,0004944347
14720,2148437500    -0,0004942328
14721,6796875000    -0,0004940310
14723,1445312500    -0,0004938293
14724,6093750000    -0,0004936276
14726,0742187500    -0,0004934260
14727,5390625000    -0,0004932245
14729,0039062500    -0,0004930230
14730,4687500000    -0,0004928216
14731,9335937500    -0,0004926203
14733,3984375000    -0,0004924191
14734,8632812500    -0,0004922179
14736,3281250000    -0,0004920167
14737,7929687500    -0,0004918157
14739,2578125000    -0,0004916147
14740,7226562500    -0,0004914138
14742,1875000000    -0,0004912129
14743,6523437500    -0,0004910121
14745,1171875000    -0,0004908114
14746,5820312500    -0,0004906107
14748,0468750000    -0,0004904102
14749,5117187500    -0,0004902096
14750,9765625000    -0,0004900092
14752,4414062500    -0,0004898088
14753,9062500000    -0,0004896085
14755,3710937500    -0,0004894082
14756,8359375000    -0,0004892081
14758,3007812500    -0,0004890080
14759,7656250000    -0,0004888079
14761,2304687500    -0,0004886079
14762,6953125000    -0,0004884080
14764,1601562500    -0,0004882082
14765,6250000000    -0,0004880084
14767,0898437500    -0,0004878087
14768,5546875000    -0,0004876090
14770,0195312500    -0,0004874095
14771,4843750000    -0,0004872099
14772,9492187500    -0,0004870105
14774,4140625000    -0,0004868111
14775,8789062500    -0,0004866118
14777,3437500000    -0,0004864126
14778,8085937500    -0,0004862134
14780,2734375000    -0,0004860143
14781,7382812500    -0,0004858153
14783,2031250000    -0,0004856163
14784,6679687500    -0,0004854174
14786,1328125000    -0,0004852185
14787,5976562500    -0,0004850198
14789,0625000000    -0,0004848210
14790,5273437500    -0,0004846224
14791,9921875000    -0,0004844238
14793,4570312500    -0,0004842253
14794,9218750000    -0,0004840269
14796,3867187500    -0,0004838285
14797,8515625000    -0,0004836302
14799,3164062500    -0,0004834320
14800,7812500000    -0,0004832338
14802,2460937500    -0,0004830357
14803,7109375000    -0,0004828376
14805,1757812500    -0,0004826397
14806,6406250000    -0,0004824418
14808,1054687500    -0,0004822439
14809,5703125000    -0,0004820461
14811,0351562500    -0,0004818484
14812,5000000000    -0,0004816508
14813,9648437500    -0,0004814532
14815,4296875000    -0,0004812557
14816,8945312500    -0,0004810582
14818,3593750000    -0,0004808609
14819,8242187500    -0,0004806636
14821,2890625000    -0,0004804663
14822,7539062500    -0,0004802691
14824,2187500000    -0,0004800720
14825,6835937500    -0,0004798750
14827,1484375000    -0,0004796780
14828,6132812500    -0,0004794811
14830,0781250000    -0,0004792842
14831,5429687500    -0,0004790874
14833,0078125000    -0,0004788907
14834,4726562500    -0,0004786941
14835,9375000000    -0,0004784975
14837,4023437500    -0,0004783010
14838,8671875000    -0,0004781045
14840,3320312500    -0,0004779081
14841,7968750000    -0,0004777118
14843,2617187500    -0,0004775155
14844,7265625000    -0,0004773194
14846,1914062500    -0,0004771232
14847,6562500000    -0,0004769272
14849,1210937500    -0,0004767312
14850,5859375000    -0,0004765353
14852,0507812500    -0,0004763394
14853,5156250000    -0,0004761436
14854,9804687500    -0,0004759479
14856,4453125000    -0,0004757522
14857,9101562500    -0,0004755566
14859,3750000000    -0,0004753611
14860,8398437500    -0,0004751656
14862,3046875000    -0,0004749702
14863,7695312500    -0,0004747749
14865,2343750000    -0,0004745796
14866,6992187500    -0,0004743844
14868,1640625000    -0,0004741892
14869,6289062500    -0,0004739942
14871,0937500000    -0,0004737992
14872,5585937500    -0,0004736042
14874,0234375000    -0,0004734093
14875,4882812500    -0,0004732145
14876,9531250000    -0,0004730198
14878,4179687500    -0,0004728251
14879,8828125000    -0,0004726305
14881,3476562500    -0,0004724359
14882,8125000000    -0,0004722414
14884,2773437500    -0,0004720470
14885,7421875000    -0,0004718526
14887,2070312500    -0,0004716584
14888,6718750000    -0,0004714641
14890,1367187500    -0,0004712700
14891,6015625000    -0,0004710759
14893,0664062500    -0,0004708818
14894,5312500000    -0,0004706879
14895,9960937500    -0,0004704940
14897,4609375000    -0,0004703001
14898,9257812500    -0,0004701064
14900,3906250000    -0,0004699126
14901,8554687500    -0,0004697190
14903,3203125000    -0,0004695254
14904,7851562500    -0,0004693319
14906,2500000000    -0,0004691385
14907,7148437500    -0,0004689451
14909,1796875000    -0,0004687518
14910,6445312500    -0,0004685585
14912,1093750000    -0,0004683653
14913,5742187500    -0,0004681722
14915,0390625000    -0,0004679791
14916,5039062500    -0,0004677861
14917,9687500000    -0,0004675932
14919,4335937500    -0,0004674003
14920,8984375000    -0,0004672075
14922,3632812500    -0,0004670148
14923,8281250000    -0,0004668221
14925,2929687500    -0,0004666295
14926,7578125000    -0,0004664370
14928,2226562500    -0,0004662445
14929,6875000000    -0,0004660521
14931,1523437500    -0,0004658597
14932,6171875000    -0,0004656674
14934,0820312500    -0,0004654752
14935,5468750000    -0,0004652831
14937,0117187500    -0,0004650910
14938,4765625000    -0,0004648989
14939,9414062500    -0,0004647070
14941,4062500000    -0,0004645151
14942,8710937500    -0,0004643232
14944,3359375000    -0,0004641315
14945,8007812500    -0,0004639398
14947,2656250000    -0,0004637481
14948,7304687500    -0,0004635565
14950,1953125000    -0,0004633650
14951,6601562500    -0,0004631736
14953,1250000000    -0,0004629822
14954,5898437500    -0,0004627909
14956,0546875000    -0,0004625996
14957,5195312500    -0,0004624084
14958,9843750000    -0,0004622173
14960,4492187500    -0,0004620262
14961,9140625000    -0,0004618352
14963,3789062500    -0,0004616443
14964,8437500000    -0,0004614534
14966,3085937500    -0,0004612626
14967,7734375000    -0,0004610718
14969,2382812500    -0,0004608811
14970,7031250000    -0,0004606905
14972,1679687500    -0,0004605000
14973,6328125000    -0,0004603095
14975,0976562500    -0,0004601190
14976,5625000000    -0,0004599287
14978,0273437500    -0,0004597384
14979,4921875000    -0,0004595481
14980,9570312500    -0,0004593579
14982,4218750000    -0,0004591678
14983,8867187500    -0,0004589778
14985,3515625000    -0,0004587878
14986,8164062500    -0,0004585979
14988,2812500000    -0,0004584080
14989,7460937500    -0,0004582182
14991,2109375000    -0,0004580285
14992,6757812500    -0,0004578388
14994,1406250000    -0,0004576492
14995,6054687500    -0,0004574597
14997,0703125000    -0,0004572702
14998,5351562500    -0,0004570808
15000,0000000000    -0,0004568914
15001,4648437500    -0,0004567022
15002,9296875000    -0,0004565129
15004,3945312500    -0,0004563238
15005,8593750000    -0,0004561347
15007,3242187500    -0,0004559456
15008,7890625000    -0,0004557567
15010,2539062500    -0,0004555678
15011,7187500000    -0,0004553789
15013,1835937500    -0,0004551901
15014,6484375000    -0,0004550014
15016,1132812500    -0,0004548128
15017,5781250000    -0,0004546242
15019,0429687500    -0,0004544356
15020,5078125000    -0,0004542472
15021,9726562500    -0,0004540588
15023,4375000000    -0,0004538704
15024,9023437500    -0,0004536821
15026,3671875000    -0,0004534939
15027,8320312500    -0,0004533058
15029,2968750000    -0,0004531177
15030,7617187500    -0,0004529297
15032,2265625000    -0,0004527417
15033,6914062500    -0,0004525538
15035,1562500000    -0,0004523660
15036,6210937500    -0,0004521782
15038,0859375000    -0,0004519905
15039,5507812500    -0,0004518028
15041,0156250000    -0,0004516152
15042,4804687500    -0,0004514277
15043,9453125000    -0,0004512402
15045,4101562500    -0,0004510528
15046,8750000000    -0,0004508655
15048,3398437500    -0,0004506782
15049,8046875000    -0,0004504910
15051,2695312500    -0,0004503039
15052,7343750000    -0,0004501168
15054,1992187500    -0,0004499298
15055,6640625000    -0,0004497428
15057,1289062500    -0,0004495559
15058,5937500000    -0,0004493691
15060,0585937500    -0,0004491823
15061,5234375000    -0,0004489956
15062,9882812500    -0,0004488089
15064,4531250000    -0,0004486223
15065,9179687500    -0,0004484358
15067,3828125000    -0,0004482493
15068,8476562500    -0,0004480629
15070,3125000000    -0,0004478766
15071,7773437500    -0,0004476903
15073,2421875000    -0,0004475041
15074,7070312500    -0,0004473179
15076,1718750000    -0,0004471319
15077,6367187500    -0,0004469458
15079,1015625000    -0,0004467599
15080,5664062500    -0,0004465740
15082,0312500000    -0,0004463881
15083,4960937500    -0,0004462023
15084,9609375000    -0,0004460166
15086,4257812500    -0,0004458310
15087,8906250000    -0,0004456454
15089,3554687500    -0,0004454598
15090,8203125000    -0,0004452744
15092,2851562500    -0,0004450890
15093,7500000000    -0,0004449036
15095,2148437500    -0,0004447183
15096,6796875000    -0,0004445331
15098,1445312500    -0,0004443479
15099,6093750000    -0,0004441628
15101,0742187500    -0,0004439778
15102,5390625000    -0,0004437928
15104,0039062500    -0,0004436079
15105,4687500000    -0,0004434230
15106,9335937500    -0,0004432383
15108,3984375000    -0,0004430535
15109,8632812500    -0,0004428689
15111,3281250000    -0,0004426843
15112,7929687500    -0,0004424997
15114,2578125000    -0,0004423152
15115,7226562500    -0,0004421308
15117,1875000000    -0,0004419464
15118,6523437500    -0,0004417621
15120,1171875000    -0,0004415779
15121,5820312500    -0,0004413937
15123,0468750000    -0,0004412096
15124,5117187500    -0,0004410256
15125,9765625000    -0,0004408416
15127,4414062500    -0,0004406576
15128,9062500000    -0,0004404738
15130,3710937500    -0,0004402900
15131,8359375000    -0,0004401062
15133,3007812500    -0,0004399225
15134,7656250000    -0,0004397389
15136,2304687500    -0,0004395553
15137,6953125000    -0,0004393718
15139,1601562500    -0,0004391884
15140,6250000000    -0,0004390050
15142,0898437500    -0,0004388217
15143,5546875000    -0,0004386384
15145,0195312500    -0,0004384552
15146,4843750000    -0,0004382721
15147,9492187500    -0,0004380890
15149,4140625000    -0,0004379060
15150,8789062500    -0,0004377231
15152,3437500000    -0,0004375402
15153,8085937500    -0,0004373573
15155,2734375000    -0,0004371746
15156,7382812500    -0,0004369919
15158,2031250000    -0,0004368092
15159,6679687500    -0,0004366266
15161,1328125000    -0,0004364441
15162,5976562500    -0,0004362616
15164,0625000000    -0,0004360792
15165,5273437500    -0,0004358969
15166,9921875000    -0,0004357146
15168,4570312500    -0,0004355324
15169,9218750000    -0,0004353502
15171,3867187500    -0,0004351681
15172,8515625000    -0,0004349861
15174,3164062500    -0,0004348041
15175,7812500000    -0,0004346222
15177,2460937500    -0,0004344403
15178,7109375000    -0,0004342585
15180,1757812500    -0,0004340768
15181,6406250000    -0,0004338951
15183,1054687500    -0,0004337135
15184,5703125000    -0,0004335319
15186,0351562500    -0,0004333505
15187,5000000000    -0,0004331690
15188,9648437500    -0,0004329876
15190,4296875000    -0,0004328063
15191,8945312500    -0,0004326251
15193,3593750000    -0,0004324439
15194,8242187500    -0,0004322627
15196,2890625000    -0,0004320817
15197,7539062500    -0,0004319007
15199,2187500000    -0,0004317197
15200,6835937500    -0,0004315388
15202,1484375000    -0,0004313580
15203,6132812500    -0,0004311772
15205,0781250000    -0,0004309965
15206,5429687500    -0,0004308159
15208,0078125000    -0,0004306353
15209,4726562500    -0,0004304547
15210,9375000000    -0,0004302743
15212,4023437500    -0,0004300939
15213,8671875000    -0,0004299135
15215,3320312500    -0,0004297332
15216,7968750000    -0,0004295530
15218,2617187500    -0,0004293728
15219,7265625000    -0,0004291927
15221,1914062500    -0,0004290126
15222,6562500000    -0,0004288327
15224,1210937500    -0,0004286527
15225,5859375000    -0,0004284729
15227,0507812500    -0,0004282930
15228,5156250000    -0,0004281133
15229,9804687500    -0,0004279336
15231,4453125000    -0,0004277540
15232,9101562500    -0,0004275744
15234,3750000000    -0,0004273949
15235,8398437500    -0,0004272154
15237,3046875000    -0,0004270360
15238,7695312500    -0,0004268567
15240,2343750000    -0,0004266774
15241,6992187500    -0,0004264982
15243,1640625000    -0,0004263191
15244,6289062500    -0,0004261400
15246,0937500000    -0,0004259609
15247,5585937500    -0,0004257820
15249,0234375000    -0,0004256031
15250,4882812500    -0,0004254242
15251,9531250000    -0,0004252454
15253,4179687500    -0,0004250667
15254,8828125000    -0,0004248880
15256,3476562500    -0,0004247094
15257,8125000000    -0,0004245308
15259,2773437500    -0,0004243523
15260,7421875000    -0,0004241739
15262,2070312500    -0,0004239955
15263,6718750000    -0,0004238172
15265,1367187500    -0,0004236389
15266,6015625000    -0,0004234607
15268,0664062500    -0,0004232826
15269,5312500000    -0,0004231045
15270,9960937500    -0,0004229265
15272,4609375000    -0,0004227485
15273,9257812500    -0,0004225706
15275,3906250000    -0,0004223927
15276,8554687500    -0,0004222149
15278,3203125000    -0,0004220372
15279,7851562500    -0,0004218595
15281,2500000000    -0,0004216819
15282,7148437500    -0,0004215044
15284,1796875000    -0,0004213269
15285,6445312500    -0,0004211495
15287,1093750000    -0,0004209721
15288,5742187500    -0,0004207948
15290,0390625000    -0,0004206175
15291,5039062500    -0,0004204403
15292,9687500000    -0,0004202632
15294,4335937500    -0,0004200861
15295,8984375000    -0,0004199091
15297,3632812500    -0,0004197321
15298,8281250000    -0,0004195552
15300,2929687500    -0,0004193784
15301,7578125000    -0,0004192016
15303,2226562500    -0,0004190249
15304,6875000000    -0,0004188482
15306,1523437500    -0,0004186716
15307,6171875000    -0,0004184950
15309,0820312500    -0,0004183185
15310,5468750000    -0,0004181421
15312,0117187500    -0,0004179657
15313,4765625000    -0,0004177894
15314,9414062500    -0,0004176132
15316,4062500000    -0,0004174370
15317,8710937500    -0,0004172608
15319,3359375000    -0,0004170847
15320,8007812500    -0,0004169087
15322,2656250000    -0,0004167327
15323,7304687500    -0,0004165568
15325,1953125000    -0,0004163810
15326,6601562500    -0,0004162052
15328,1250000000    -0,0004160295
15329,5898437500    -0,0004158538
15331,0546875000    -0,0004156782
15332,5195312500    -0,0004155026
15333,9843750000    -0,0004153271
15335,4492187500    -0,0004151517
15336,9140625000    -0,0004149763
15338,3789062500    -0,0004148010
15339,8437500000    -0,0004146257
15341,3085937500    -0,0004144505
15342,7734375000    -0,0004142754
15344,2382812500    -0,0004141003
15345,7031250000    -0,0004139253
15347,1679687500    -0,0004137503
15348,6328125000    -0,0004135754
15350,0976562500    -0,0004134005
15351,5625000000    -0,0004132257
15353,0273437500    -0,0004130510
15354,4921875000    -0,0004128763
15355,9570312500    -0,0004127017
15357,4218750000    -0,0004125271
15358,8867187500    -0,0004123526
15360,3515625000    -0,0004121781
15361,8164062500    -0,0004120037
15363,2812500000    -0,0004118294
15364,7460937500    -0,0004116551
15366,2109375000    -0,0004114809
15367,6757812500    -0,0004113067
15369,1406250000    -0,0004111326
15370,6054687500    -0,0004109586
15372,0703125000    -0,0004107846
15373,5351562500    -0,0004106107
15375,0000000000    -0,0004104368
15376,4648437500    -0,0004102630
15377,9296875000    -0,0004100892
15379,3945312500    -0,0004099155
15380,8593750000    -0,0004097419
15382,3242187500    -0,0004095683
15383,7890625000    -0,0004093948
15385,2539062500    -0,0004092213
15386,7187500000    -0,0004090479
15388,1835937500    -0,0004088746
15389,6484375000    -0,0004087013
15391,1132812500    -0,0004085280
15392,5781250000    -0,0004083548
15394,0429687500    -0,0004081817
15395,5078125000    -0,0004080087
15396,9726562500    -0,0004078356
15398,4375000000    -0,0004076627
15399,9023437500    -0,0004074898
